eval_axis,EGBO,ParEGO,NSGA2,SMSEMOA
970,23.35827809999076,111.81208050001685,0.018752799333888154,0.018495424665743537
975,32.982346900040284,108.10142583335983,0.018752799333888154,0.018495424665743537
980,40.18033459999909,111.15602986666879,0.018752799333888154,0.018495424665743537
985,44.23349683332102,108.28677053331437,0.018752799333888154,0.018495424665743537
990,28.526651499948155,106.4321937666585,0.018752799333888154,0.018495424665743537
995,40.07785560004413,114.15420123334236,0.018752799333888154,0.018495424665743537
1000,37.66635436669458,114.00054619999719,0.018752799333888154,0.018495424665743537
1005,24.091896299971268,110.05734766666622,0.019731077999846747,0.018470168668621584
1010,31.37006663333159,104.09943446666391,0.019731077999846747,0.018470168668621584
1015,41.22816616661536,104.85730423333978,0.019731077999846747,0.018470168668621584
1020,29.058278566653218,101.08897179999622,0.019731077999846747,0.018470168668621584
1025,39.66203970000303,96.43311553335904,0.019731077999846747,0.018470168668621584
1030,32.60762256663293,105.49174476668122,0.019731077999846747,0.018470168668621584
1035,45.490473933362715,94.12923710000662,0.019731077999846747,0.018470168668621584
1040,35.50915946667859,110.70408450001075,0.019731077999846747,0.018470168668621584
1045,35.14842629995352,111.17438596667489,0.019731077999846747,0.018470168668621584
1050,29.857554500030044,119.56272386664448,0.019731077999846747,0.018470168668621584
1055,28.082065499969758,112.05445023333111,0.02095459066738845,0.019933421333941357
1060,38.42666083337584,120.39806336666031,0.02095459066738845,0.019933421333941357
1065,27.225846066644106,124.43600269999781,0.02095459066738845,0.019933421333941357
1070,34.43853676668368,124.69967026668019,0.02095459066738845,0.019933421333941357
1075,38.164941600019425,124.75409196668382,0.02095459066738845,0.019933421333941357
1080,33.42196643333106,114.04597046668641,0.02095459066738845,0.019933421333941357
1085,36.94652763335034,114.20628880001216,0.02095459066738845,0.019933421333941357
1090,31.331009433294337,122.22890610001438,0.02095459066738845,0.019933421333941357
1095,41.5592392666343,133.652509900004,0.02095459066738845,0.019933421333941357
1100,40.751989166679174,134.0553667000204,0.02095459066738845,0.019933421333941357
1105,37.24080663333492,131.79688886665585,0.020087237332675964,0.01865880533296154
1110,56.695111933280714,137.47779803334075,0.020087237332675964,0.01865880533296154
1115,43.674658066709526,126.02650016668485,0.020087237332675964,0.01865880533296154
1120,38.68798386662578,132.7524782999826,0.020087237332675964,0.01865880533296154
1125,32.0619566666428,135.13622883334756,0.020087237332675964,0.01865880533296154
1130,39.52686629995393,128.6029047333092,0.020087237332675964,0.01865880533296154
1135,53.36336096663339,120.44694960000925,0.020087237332675964,0.01865880533296154
1140,26.374746833345853,135.3182796666515,0.020087237332675964,0.01865880533296154
1145,35.1613122333462,120.05258983333867,0.020087237332675964,0.01865880533296154
1150,39.9210129333272,128.5106621333301,0.020087237332675964,0.01865880533296154
1155,56.22631806666808,128.0877992666307,0.02030130800044092,0.02018937199958605
1160,36.19630773334453,126.89891353333951,0.02030130800044092,0.02018937199958605
1165,47.30175193333222,119.64650006666973,0.02030130800044092,0.02018937199958605
1170,46.83291203334617,133.9655870333178,0.02030130800044092,0.02018937199958605
1175,45.46814286666146,120.53896939999929,0.02030130800044092,0.02018937199958605
1180,34.86532126669772,131.42139406669108,0.02030130800044092,0.02018937199958605
1185,46.131061799979456,122.05584480001319,0.02030130800044092,0.02018937199958605
1190,44.15894779993687,129.82870173333018,0.02030130800044092,0.02018937199958605
1195,50.98050136666279,125.69295336665043,0.02030130800044092,0.02018937199958605
1200,43.13544460001867,128.13638130000132,0.02030130800044092,0.02018937199958605
1205,34.50948683335446,128.75861656668712,0.021173669998340045,0.019745156667001284
1210,38.434270833308496,145.04787979998704,0.021173669998340045,0.019745156667001284
1215,95.00165576666284,145.7779338666587,0.021173669998340045,0.019745156667001284
1220,44.76051036664285,143.14681886666222,0.021173669998340045,0.019745156667001284
1225,59.551844166669376,149.35339626666004,0.021173669998340045,0.019745156667001284
1230,49.199481099960394,144.62836113331528,0.021173669998340045,0.019745156667001284
