objectives;is_feasible;variables;evaluation_time;algorithm_time
[2.6919753840000116, -2.1467299];True;[-5.0, -4.764372099608883, -5.0, -5.0, -5.0, -4.810338344160337, -4.923085692487696, -2.415451696890968, -3.133643151439549, -2.524636719432973];175.02382020000368;21.3237616000697
[2.9716521840000008, -0.5690310000000001];True;[-4.496859354250354, -0.35064093554950393, -3.6699759516685666, -4.942057615492996, -3.6878948370295985, -2.4255203460294927, -3.6068283105765087, -3.2305022792198614, -0.927772016080854, -2.28545663821068];170.52457879995927;12.463764799991623
[2.614801824000007, -2.476252];True;[-5.0, -5.0, -4.861165518331651, -5.0, -4.901479231889669, -5.0, -2.860371646671334, -5.0, -5.0, -3.5213733929631674];177.26250800001435;12.463764799991623
[2.5939301760000006, -2.4848578];True;[-4.62838158827424, -5.0, -4.773728382131441, -4.888879986007667, -5.0, -5.0, -5.0, -5.0, -4.48508471200723, -3.3345514311378235];181.40155009995215;12.463764799991623
[2.612103984000011, -2.3314147];True;[-2.730727249752864, -4.991620522709832, -5.0, -5.0, -5.0, -5.0, -4.99800648095285, -4.992341319493182, -5.0, -3.556555497425723];174.63131889991928;12.463764799991623
[2.63370938400001, -2.47644595];True;[-5.0, -4.841550256437946, -4.934994852117487, -2.4741104265634846, -5.0, -4.892221610809671, -5.0, -5.0, -4.784365159144245, -3.3417719722617285];187.53769250004552;12.463764799991623
[2.6328993840000066, -2.46925518];True;[-2.1762948561309106, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -4.999890970231348, -3.130328065256103];180.33119150006678;12.631636400008574
[2.9323842480000057, -2.499999999995835];True;[-4.335594259999363, -3.7965061682585914, -5.0, -3.9846638356209048, -5.0, -4.8791527127177625, -4.828660619301992, 2.207180732324229, -3.4575130896010027, 1.6334382657736075];174.41222630010452;12.631636400008574
[2.541814560000008, -2.43635608];True;[-5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -4.523396959756899];174.55941419990268;12.631636400008574
[2.6114963760000136, -2.499999999998076];True;[-5.0, -5.0, -2.6136640220776406, -5.0, -5.0, -4.957198630973584, -5.0, -5.0, -5.0, -3.726531683995137];176.89948209992144;12.631636400008574
[2.705954472000005, -2.499999999998085];True;[-5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -4.82780524189471, -5.0, 2.90347497252161];177.22268679994158;12.631636400008574
[2.796837984000003, -1.9483004];True;[-5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, 2.716216514650548, -5.0, -0.43298068441305837];172.85731919994578;20.99801630002912
[2.802326976000011, -2.1696169];True;[-3.8094016519798966, -3.0380675648689213, -3.891242302689135, -4.961104136919141, -4.801219519940154, -5.0, -4.737038281218356, -2.284129264901819, -2.7715664219985325, -2.16889129719005];173.95104519999586;20.99801630002912
[2.650806864000002, -2.499999999936101];True;[-5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -1.0373855238979868, -5.0, -5.0, -3.440063252450733];172.24718179996125;20.99801630002912
[2.9483559360000133, -2.4999999999606297];True;[3.065643620176946, -5.0, -2.9482075805568515, -5.0, -5.0, -5.0, -5.0, -4.481431048496017, 1.76911003635702, -3.107143344186242];177.97484650008846;20.99801630002912
[2.6349513840000087, -2.0704872];True;[-3.9150156484831533, -4.9634939015943775, -4.948325548081934, -3.993383876285532, -5.0, -5.0, -4.559416985550777, -5.0, -3.9148413809729057, -3.9170384191828913];193.49444029992446;20.99801630002912
[4.0325160960000135, -2.499999999998463];True;[-5.0, 5.0, 5.0, 5.0, -5.0, 5.0, 5.0, 2.890711731515079, 3.325717362753645, -1.7258675575615539];161.03885100001935;9.857518899952993
[2.5717692240000005, -2.2390823];True;[-4.999966706270866, -4.9999887623168835, -4.9999935358687555, -5.0, -5.0, -5.0, -5.0, -4.999896973333543, -4.415522629885902, -3.7212562931201023];185.44417170004454;9.857518899952993
[2.7494335440000075, -2.3728355];True;[-4.487080690513115, -5.0, -5.0, -5.0, -4.991299605969982, -5.0, -4.997194009101745, -3.2799370793918143, -1.655391698370826, -0.5004841543748393];175.16731379996054;9.857518899952993
[3.1689647280000037, -2.499999999998059];True;[-5.0, -5.0, -5.0, 5.0, -5.0, -5.0, -5.0, 1.7466175930815497, 5.0, -2.23525905102278];172.7050612999592;9.857518899952993
[2.6345895840000075, -1.7162966];True;[-5.0, -4.627278300578377, -3.495147127141737, -3.3455846032842653, -5.0, -5.0, -5.0, -5.0, -5.0, -3.760241370891098];190.3067701999098;9.857518899952993
[2.996245728000002, -2.2749697];True;[-5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, 5.0, -3.484905998013386, 5.0];183.1259299000958;11.696540900040418
[2.5363968480000136, -2.4999999998941016];True;[-5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -4.7742184232740295];185.17842200002633;11.696540900040418
[2.640984480000011, -2.45889899];True;[-5.0, -5.0, -3.7761451872609024, -4.672819961878381, -5.0, -3.415529818901881, -5.0, -4.946233808336584, -5.0, -3.1215024981272363];181.25267930002883;11.696540900040418
[2.700439776000013, -2.4999999999967204];True;[-5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -4.282405738900128, -5.0, 2.1027485879209245];178.43006260006223;11.696540900040418
[2.5602376320000007, -2.499999999998309];True;[-4.557979763425507, -5.0, -4.996557423111808, -5.0, -5.0, -5.0, -5.0, -5.0, -4.557979111521346, -4.557983488087055];188.32712659996469;11.696540900040418
[2.59857568800001, -2.499999999992218];True;[-5.0, -4.657221337900024, -3.266627858841486, -5.0, -5.0, -5.0, -4.657221337912995, -5.0, -4.657221337775714, -4.657221337629475];191.31675739993807;12.877427199971862
[2.62452052800001, 2.2599530000000003];True;[-5.0, -5.0, -5.0, -4.999998046447756, -5.0, -5.0, -5.0, -4.9999990188081425, -0.7106554261375022, -4.983775107069636];185.07669619994704;12.877427199971862
[2.6415030960000028, -2.41001241];True;[-4.999554398676205, -3.6405744812424627, -2.6143289503052984, -5.0, -5.0, -4.281697891683096, -5.0, -5.0, -5.0, -4.372039694943874];189.4543234000448;12.877427199971862
[2.5829016480000133, -2.43209255];True;[-5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -4.086094471218704, -3.5351440666019514];190.6089052000316;12.877427199971862
[2.6034613920000034, -2.4999999999983045];True;[-5.0, -5.0, -4.995634398791718, -5.0, -5.0, -5.0, -5.0, -5.0, -3.6305696900357383, -3.043180600251069];188.13991339993663;12.877427199971862
[2.7561077280000013, -2.3908797];True;[-4.396482605315782, -4.896153914536338, -4.565690443229626, -4.637080536886584, -3.3220659887329136, -5.0, -2.9529013527281056, -2.4964838928120194, -5.0, -2.335576265843366];185.92789469996933;11.061797200003639
[2.5893291600000006, -2.3317688];True;[-5.0, -3.632248897825195, -5.0, -4.976523029786011, -5.0, -5.0, -5.0, -5.0, -5.0, -3.714881389054228];187.9502657999983;11.061797200003639
[2.7037270800000095, -2.494654568];True;[-2.6553255022097555, -5.0, -4.999005801471971, -5.0, -4.998678996916587, -5.0, -5.0, -2.135411422666512, -5.0, -2.2390332566799778];186.6794632000383;11.061797200003639
[3.4847874000000085, -2.490346733];True;[-5.0, -5.0, 5.0, -5.0, 5.0, -5.0, 5.0, 1.1724526398535895, -2.186259807913038, 0.1465641420819459];178.73920549999457;11.061797200003639
[2.539364256000001, -1.367879];True;[-5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -4.6368581875551005];188.30655209999532;11.061797200003639
[2.5907521680000043, -2.4733268];True;[-5.0, -4.568535829441755, -5.0, -4.625960739229191, -5.0, -5.0, -5.0, -5.0, -5.0, -3.063298156379826];181.76814399997238;24.79648110002745
[2.5820456400000023, 0.008462999999999887];True;[-5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -4.220284734686693, -5.0, -3.4405485297433755];181.2183817999903;24.79648110002745
[2.588540544000012, -2.4999999999989537];True;[-5.0, -5.0, -4.147626079819018, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -3.2125349736856945];178.2947143999627;24.79648110002745
[2.642357160000011, -2.499999999996302];True;[-4.867963781762192, -4.992526502123925, -3.3765458067942973, -4.999935867859822, -4.986819863419366, -5.0, -4.671536722100429, -4.5209729017257985, -4.9999205043169415, -2.4524536193110826];179.1684928999748;24.79648110002745
[2.6069044320000123, -2.4999999999975877];True;[-4.923024755133692, -4.999999999224657, -4.999999999999774, -4.547813436402791, -5.0, -5.0, -4.8752408646905545, -3.997077445332922, -4.999999999999962, -3.1668268515383837];179.97649000003003;24.79648110002745
[2.6685961920000083, -1.413798];True;[-5.0, -4.9999994560471, -5.0, -4.9964317879675475, -4.999999446011675, -5.0, -5.0, -4.991887763133496, -5.0, 1.334420772776463];185.57448380009737;15.79576319991611
[2.698977456000007, -2.3751735];True;[-4.793808375455181, -4.424064033560187, -5.0, -5.0, -5.0, -5.0, 0.5204654544779181, -5.0, -5.0, -3.5499452000002134];180.57540910004172;15.79576319991611
[3.5323739280000015, -2.4999999999948708];True;[5.0, -5.0, -5.0, 5.0, 5.0, 5.0, -5.0, -5.0, -0.5097660330670442, -3.1544059714317316];180.7595016999403;15.79576319991611
[2.6391540960000044, -2.4999999999989693];True;[-5.0, -5.0, -3.1489284601669247, -5.0, -4.077098413462968, -5.0, -4.646326449890837, -5.0, -5.0, -3.1446018268166935];183.4263265999034;15.79576319991611
[2.5990683840000086, -2.4999999999882823];True;[-3.937263498421391, -5.0, -4.868784026175336, -4.976498027361178, -5.0, -5.0, -4.7225764343567995, -5.0, -4.974295736194616, -3.3933366226369177];186.68806319998112;15.79576319991611
[2.6433965520000076, -2.4999999999976037];True;[-5.0, -4.792248902946248, -2.453058707278174, -4.251640268058082, -4.823572022955165, -5.0, -5.0, -5.0, -4.936395413347621, -3.5636243129330856];193.9359438000247;21.66706589993555
[2.608858368000011, -0.8117479999999999];True;[-4.884325223123385, -5.0, -5.0, -5.0, -3.38275516108244, -5.0, -5.0, -5.0, -5.0, -3.1524369810837722];188.61488839995582;21.66706589993555
[2.6036832240000085, -2.4999999999406475];True;[-4.97894942560375, -4.936173418167884, -5.0, -5.0, -4.642759295511752, -4.976921051267979, -5.0, -5.0, -5.0, -2.1243123215081896];189.3061419998994;21.66706589993555
[2.657490552000014, -0.912839];True;[-2.929925565440124, -3.2331650292062553, -4.4591581988904965, -5.0, -4.707366256266854, -5.0, -5.0, -5.0, -5.0, -3.838403987242468];195.08372560003772;21.66706589993555
[2.606914368000007, -2.46112728];True;[-4.428431987984263, -5.0, -4.726823194947017, -5.0, -4.906387016986592, -5.0, -4.820541148853624, -5.0, -5.0, -2.6273507238493266];190.57056410005316;21.66706589993555
[2.716817544000008, -2.499999999918186];True;[-3.7120284700003126, -4.478172174079937, -3.963633078957257, -4.602122182279672, -5.0, -4.6530556387463475, -5.0, -5.0, -3.926904416260613, -1.0854613740495243];194.87447309994604;16.337537199957296
[2.763320400000005, -0.6561600000000001];True;[-5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -3.4626264185743363, -5.0, 4.1941268235290945];188.1134031000547;16.337537199957296
[2.6664180480000104, -1.172505];True;[-4.956521006760686, -5.0, -1.4828456784063393, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -2.3153569193180035];192.81508759991266;16.337537199957296
[2.622071304000009, -2.49089717];True;[-4.736224400575427, -4.733318475708264, -3.3290009524967656, -4.992971881562619, -4.872441641212471, -4.9582507789248185, -4.905285393587086, -4.990903690842717, -4.976155040456198, -3.3132799259931573];192.13768829999026;16.337537199957296
[2.600211672000002, -2.3951072];True;[-5.0, -5.0, -4.273642539270832, -5.0, -5.0, -5.0, -4.7968321774862765, -5.0, -5.0, -2.7493541899287197];196.79081699997187;16.337537199957296
[2.8472392080000075, -1.7540474000000001];True;[-0.1623448341669711, -3.918778763422279, -4.050845796818858, -5.0, -5.0, -5.0, -5.0, -3.2442603603685694, -1.8923682521819774, -2.1147858537907234];182.40299570001662;22.26250639988575
[2.780933472000008, -2.4999999999992175];True;[-4.042947137674371, -5.0, -5.0, -4.641188202417062, -5.0, -0.8797699546671476, -4.42814930818651, -5.0, -5.0, 0.5389844874285386];180.07060979993548;22.26250639988575
[2.6067908160000015, -1.8048044];True;[-5.0, -5.0, -4.907398391906915, -3.1237848370039245, -4.999999718718831, -5.0, -4.999999715425275, -5.0, -4.996334162255773, -3.4877026749975464];217.60837210004684;22.26250639988575
[2.5800161040000074, -2.0193198];True;[-4.370516698000012, -5.0, -5.0, -5.0, -5.0, -5.0, -4.754191099974826, -5.0, -4.234418182529092, -4.395683991183413];190.4628558999393;22.26250639988575
[2.617162488000008, -2.492405649];True;[-3.8327289567599157, -5.0, -4.5191580846281765, -4.445486770183762, -5.0, -5.0, -4.948821061443076, -5.0, -4.949523517640849, -3.339349561295776];186.32727029989474;22.26250639988575
[3.138527088000012, -2.4999999999982983];True;[-5.0, -5.0, -5.0, -5.0, -5.0, -5.0, 5.0, 5.0, -5.0, 3.102184651326372];175.85299990000203;14.893534500035457
[2.891950128000004, -2.4999999999987557];True;[-5.0, -2.6436387543245177, -3.8990605484036225, -1.2248968332657806, -5.0, -5.0, 0.8604882522435711, -4.848085164592576, -5.0, -1.5582490265778839];181.77599470003042;14.893534500035457
[2.599150680000009, -2.4999999999963944];True;[-4.561888855298655, -3.2184080973824956, -4.5565615198881435, -5.0, -5.0, -5.0, -4.988008051105806, -5.0, -4.994674556150476, -4.549415278608888];190.01657919993158;14.893534500035457
[2.8976670000000064, -2.4999999999987743];True;[-4.659319234407096, -1.3172506144634815, -0.4172083551393513, -5.0, -5.0, -4.403105415947147, -1.0848164789948278, -5.0, -3.7509654749490267, -2.4160706747196126];184.36768159992062;14.893534500035457
[2.665798992000007, -2.46577846];True;[-3.5992405968628605, -4.876260948765136, -4.890386139251426, -5.0, -5.0, -3.1216924195611844, -5.0, -5.0, -5.0, -2.2958167829703857];184.56330569996499;14.893534500035457
[2.7134045280000074, -2.499999999983334];True;[-5.0, -5.0, -4.8800388221830975, -5.0, -5.0, -2.44358899969283, -3.477705738447196, -4.453894444113924, -5.0, -1.324206523326704];179.84824380010832;19.675753300078213
[2.9621445120000116, -2.499999999998238];True;[-4.4553910106508825, 0.24260684154641776, -4.634689115781025, -1.1784178721859533, -3.20220087190304, -3.428432822974437, -3.5067031493860727, -3.671324523272566, -3.73568832883432, -2.4934291660890633];184.28753480000887;19.675753300078213
[2.7150331680000086, -1.9894878];True;[-5.0, -4.901142640186759, -5.0, -4.955631252797669, -5.0, -4.999040118032457, -2.649606713856535, -5.0, -3.0846943927565964, -0.9139110857281825];190.3397328000283;19.675753300078213
[2.5487896320000036, -2.4999999998103437];True;[-5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -4.2004619268002275];190.21690590004437;19.675753300078213
[2.655561024000011, -2.4999999998760827];True;[-5.0, -1.6167232866022996, -4.972822473748153, -5.0, -4.9986747806647776, -5.0, -4.988798998232421, -5.0, -5.0, -2.680321155313671];190.44138119998388;19.675753300078213
[2.6850653280000025, -2.491322908];True;[-4.445040058834427, -5.0, -4.001163876718955, -5.0, -4.955145189597057, -5.0, -2.478945176365344, -5.0, -5.0, -2.011127789120285];176.6036092999857;14.48475300008431
[2.6408881440000003, 0.21425800000000006];True;[-5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -3.834368413916126, -5.0, -5.0, -1.1022981141395145];176.82869260001462;14.48475300008431
[2.660742216000003, -2.46329367];True;[-5.0, -4.054976581183778, -3.5354853814695666, -4.239299885210125, -5.0, -5.0, -4.6145352855351875, -5.0, -5.0, -2.573204246839786];178.1210578000173;14.48475300008431
[2.8712128320000083, -2.499999999999128];True;[-5.0, -3.4622352098696725, -5.0, -5.0, -5.0, -5.0, -5.0, -0.12417424517944653, -0.18864495977284346, -0.4984162332069033];173.4651458999142;14.48475300008431
[2.7351570240000123, -2.44331617];True;[-5.0, -4.154059086826204, -1.85905553675402, -5.0, -5.0, -4.020383235824393, -4.818164128078555, -3.371987717143329, -5.0, -2.3487285015894734];173.79102979996242;14.48475300008431
[2.678340816000005, -2.499999999994437];True;[-5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, 1.7972565523560968];174.47204659995623;25.922178799984977
[2.6772940800000034, -2.48145361];True;[-4.965711132495415, -4.45644268213065, -5.0, -3.7926607855851246, -5.0, -1.4101056054566694, -4.984293100145616, -5.0, -5.0, -3.6419811910158644];174.81651959999;25.922178799984977
[2.779337448000005, -2.4994202416];True;[-4.98061156906022, -4.9348101584376876, -5.0, -5.0, -5.0, -5.0, -5.0, -3.610244073548525, -5.0, 4.998713732194245];171.47703790001106;25.922178799984977
[2.8375775280000126, -2.4999999999960894];True;[-5.0, -4.931327222349095, -1.3585103591985086, -4.973602186764047, -5.0, -4.831115210893908, -4.619144345038491, -0.3356189024808698, -5.0, 0.21864748744932072];171.23540180001874;25.922178799984977
[2.742747912000007, -2.4999999999966684];True;[-5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -0.33712804758852233, -4.600986185549176, -0.28280226575546497];172.6127625000663;25.922178799984977
[2.5315200000000093, -2.47531935];True;[-5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0];172.52251819998492;20.62044930004049
[2.642807088000007, -2.497681893];True;[-5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, 0.1521784444312928];172.66532489995006;20.62044930004049
[2.6933780880000064, -2.499999999619866];True;[-5.0, -4.939767472914619, -5.0, -5.0, -5.0, -5.0, -4.923507314036883, -0.825169608199328, -4.841555595240327, -1.9765491791129755];168.38991599995643;20.62044930004049
[2.7417242880000137, -1.9910901];True;[-5.0, -1.0016068426055744, -3.622309945657401, -4.587067275283608, -5.0, -4.852228462756168, -5.0, -5.0, -2.8828469955181015, -3.3222724249895332];167.90532650006935;20.62044930004049
[2.765227896000005, -2.4999999999990328];True;[-4.106273809873618, -3.0520368965439726, -4.945173315697229, -4.941435669613931, -5.0, -3.880442737414221, 0.5308088946682794, -5.0, -4.962834152278861, -3.8227961124375214];168.1426124999998;20.62044930004049
[2.640603456000007, -2.4999999999982254];True;[-5.0, -5.0, -5.0, -4.048108112805777, -5.0, -4.790655903420576, -5.0, -4.523606984725483, -5.0, -1.5874752238434082];185.5634565000655;25.34641409991309
[2.6313111360000003, -2.4999999993649937];True;[-5.0, -4.998821880676077, -4.9990010321319795, -5.0, -4.707971191104178, -5.0, -5.0, -5.0, -2.1499185714064373, -3.524326545193869];182.84623939997982;25.34641409991309
[2.6215198560000097, -2.3487409];True;[-4.784232457535557, -5.0, -4.6706345990793885, -5.0, -5.0, -3.0049085614640516, -4.998206945725695, -5.0, -5.0, -3.375359376046484];178.17841239995323;25.34641409991309
[2.5908024960000082, -2.4999999999974873];True;[-5.0, -4.999720176084826, -3.2732913668239823, -5.0, -5.0, -5.0, -4.999825585781973, -5.0, -5.0, -3.982617824340185];181.5947341999272;25.34641409991309
[2.691936288000005, -2.4999999997769558];True;[-5.0, -5.0, -5.0, -5.0, -1.2216780244394592, -5.0, -3.945763642408775, -5.0, -5.0, -2.4058759107534438];184.15731590008363;25.34641409991309
[3.0667044960000083, -2.499999999997268];True;[-3.563019860046465, 0.6649810797091469, -3.952502901620182, -4.886709605497557, -4.790463118145929, -2.4178140333185665, 1.0659760026583145, -4.4893272185131385, -1.398654114346329, -1.4554356678434557];168.50352869997732;15.243093699915335
[2.669517648000011, -2.46497749];True;[-5.0, -5.0, -0.5788300881203714, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -3.0323819695210297];176.02583289996255;15.243093699915335
[2.9984292720000028, -2.4999999999958282];True;[-0.6939715026831559, -5.0, -5.0, -3.8994972844171714, -5.0, -5.0, -1.9875715620637724, 3.5720183605823213, -5.0, -0.3748004479533753];170.95420100004412;15.243093699915335
[2.580230376000012, -2.4999999998561258];True;[-5.0, -4.999941321574357, -5.0, -5.0, -4.876712369268097, -5.0, -4.939364795825359, -5.0, -4.521360373853227, -3.4075138849158884];177.98846020002384;15.243093699915335
[2.7418543200000007, -2.4999999992844195];True;[-2.2260922261923777, -2.717845215667454, -5.0, -5.0, -5.0, -4.977614979341032, -2.217867671565241, -5.0, -5.0, -3.1228700060368912];175.67035899998154;15.243093699915335
[2.6743979520000014, -1.440434];True;[-4.022011439482985, -5.0, -3.80360341486521, -3.5664045635732804, -5.0, -4.167149299163327, -4.784546754192063, -5.0, -5.0, -3.041553660919774];178.4989607000025;22.6005232000025
[2.888054136000004, -1.6567718];True;[-5.0, -2.506181569763443, -5.0, -4.760044385227115, -5.0, -5.0, -0.6027128599003637, 0.5226532060069147, -5.0, -1.1475193857039652];167.0435262999963;22.6005232000025
[2.784071088000009, -1.992562];True;[-2.1087049383685974, -5.0, -5.0, -1.0721192376780886, -5.0, -3.2385726743197996, -3.6086462338194547, -4.966370024306283, -5.0, -3.3134144103431526];174.8379081999883;22.6005232000025
[2.585674440000005, -2.4999999997931908];True;[-4.894969496672633, -5.0, -5.0, -4.9009595895827065, -4.892266849894647, -5.0, -4.780240244287329, -5.0, -5.0, -3.024402523414485];173.0077772999648;22.6005232000025
[2.6544730320000043, -2.48320489];True;[-5.0, -5.0, -5.0, -3.639078865650541, -5.0, -2.886555068769003, -5.0, -4.578236471165384, -4.9618874819248235, -3.241953631020667];171.41631710005458;22.6005232000025
[2.612546352000006, -2.499999999989456];True;[-5.0, -4.999452312875884, -4.999580105339042, -4.999981022994837, -5.0, -4.477615706904831, -5.0, -5.0, -4.976369654398257, -1.795764678463907];171.5194134999765;15.84811969997827
[2.5973900640000047, -2.46519008];True;[-5.0, -4.99971325139935, -3.115863649168417, -5.0, -5.0, -5.0, -5.0, -5.0, -4.1353416704621235, -4.699492873744982];176.63652099994943;15.84811969997827
[2.6368238880000034, -2.498368124];True;[-4.999956864698788, -3.5806528262102892, -4.9999985663715485, -4.332197275622574, -5.0, -4.996771292081597, -5.0, -5.0, -4.981743780645701, -2.2334732061474054];172.1971782000037;15.84811969997827
[2.563726896000013, -2.0391801];True;[-5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -3.5089304158458643];172.0901343000587;15.84811969997827
[3.6178222320000093, -2.4999999999969544];True;[5.0, -4.373241434538064, -5.0, 5.0, 5.0, -5.0, -5.0, 1.539827258146774, 5.0, -1.8748196702802322];172.71317170001566;15.84811969997827
[2.5744869360000004, -2.45018879];True;[-5.0, -5.0, -4.801553506647675, -5.0, -4.723259604309948, -5.0, -5.0, -5.0, -5.0, -3.485949115902647];200.50737990008201;20.10699390002992
[2.6340402960000064, -1.7132909];True;[-4.805303289374998, -4.28788206220905, -3.243916984148398, -5.0, -5.0, -4.912924684597819, -5.0, -5.0, -5.0, -3.0036614103845];202.39598450006451;20.10699390002992
[2.629205784000013, -2.44163019];True;[-4.186849230716544, -4.84670963417331, -5.0, -5.0, -5.0, -5.0, -4.312046646639134, -5.0, -5.0, -2.131899395841892];198.33624929992948;20.10699390002992
[2.8249225200000088, -2.499999999999282];True;[-0.3094887658048675, -0.7945157883926175, -4.408637043983657, -5.0, -2.3396667452985156, -5.0, -5.0, -5.0, -4.702523350140699, -3.8617021469959];209.48897109995596;20.10699390002992
[2.614033296000004, -0.06568700000000005];True;[-5.0, -5.0, -3.700566309120523, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -2.479378673160453];197.7920432999963;20.10699390002992
[2.6871164640000083, -2.0240274];True;[-4.417939291036297, -5.0, -0.6199642100258496, -5.0, -5.0, -5.0, -3.962340022981981, -5.0, -4.97344845443101, -3.822791838378426];192.13616540003568;20.894122099969536
[2.835282312000004, -2.1190448];True;[-5.0, -5.0, -4.935242195090334, -5.0, -2.2002879820759924, -2.9872380737584776, -3.352541545435343, -2.738039001319224, -2.9385444553263786, -1.785034967949009];179.39812769996934;20.894122099969536
[2.659175352000012, -2.2853685];True;[-1.207650341153454, -4.426109334702368, -5.0, -4.999073213689743, -5.0, -5.0, -5.0, -5.0, -4.9960754701760886, -3.461124801017855];187.46560889994726;20.894122099969536
[2.7475200000000033, -2.499999999992317];True;[-5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, 5.0];188.27712969994172;20.894122099969536
[2.726512272000006, -0.9838739999999999];True;[-5.0, -1.2179359941306562, -0.6974070186170476, -4.992399475239952, -4.992847636810405, -5.0, -5.0, -5.0, -4.98389664346629, -4.088076236070463];193.23929169995245;20.894122099969536
[2.609549352000001, -2.45306415];True;[-3.792527763002149, -5.0, -5.0, -3.7960105639966555, -4.071282051015279, -5.0, -4.732439426962047, -5.0, -5.0, -4.995272190623267];147.8658071999671;13.883265499956906
[2.691311616000003, -2.45439232];True;[-5.0, -5.0, -3.7422106492075145, -3.7422106492075145, -5.0, -3.7422106492075145, -2.633394572433696, -5.0, -4.9794395337313455, -3.762771115476169];138.6588630999904;13.883265499956906
[2.6750556720000067, -2.46452359];True;[-5.0, -4.935624456231072, -5.0, 1.5807802505504354, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0];144.5882977999281;13.883265499956906
[2.6821920960000134, -2.47526599];True;[-2.52215317695104, -5.0, -4.99263937565337, -5.0, -5.0, -4.330113043492452, -4.994257112782588, -5.0, -5.0, -1.1852673082559697];140.81114749994595;13.883265499956906
[2.552120136000008, -2.3558684];True;[-4.336879327744859, -5.0, -4.709415306920008, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0];143.54160180001054;13.883265499956906
[2.900918232000005, -1.8071546];True;[-4.672585699941988, -5.0, -4.498334786511583, -4.8695332373169595, -5.0, -5.0, -3.716364189357523, -1.5693263224611314, -3.572071226673163, 5.0];177.44329219998326;12.597459399956279
[2.639572488000008, -1.8566756];True;[-4.7201611194274244, -4.974190175941149, -5.0, -5.0, -4.776131403428375, -5.0, -3.0960242101480073, -4.974190241069167, -5.0, -2.4568834538756583];179.60954819992185;12.597459399956279
[2.6400787920000113, -2.499999999984212];True;[-4.884407178043188, -4.996234394599696, -5.0, -4.987674227464055, -4.998877215559326, -5.0, -4.993396453149424, -5.0, -5.0, -0.11353711654530496];181.45653640001547;12.597459399956279
[2.536076736000009, -0.7469859999999999];True;[-5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -4.789029800471484];185.2731217999244;12.597459399956279
[2.89032321600001, -2.499999999999215];True;[-4.342800396078304, -3.9224003804145164, -3.827919890588757, -2.7690497256817324, -5.0, -5.0, -2.54456659310053, -0.39573161371901744, -4.455820242026696, -1.1304480590220938];180.87544720002916;12.597459399956279
[2.7064279440000005, -2.4677228];True;[-2.1806303285183954, -5.0, -1.4982562632181358, -5.0, -5.0, -5.0, -5.0, -5.0, -4.356554997636205, -3.8669761201405413];173.6163095999509;17.004246200085618
[2.5529148, -2.44949027];True;[-5.0, -5.0, -4.503893784440446, -5.0, -5.0, -5.0, -5.0, -5.0, -4.505606134518187, -5.0];168.24629329994787;17.004246200085618
[2.760942888000009, 0.5541360000000002];True;[-5.0, -4.710286599079627, -4.936994869875784, -5.0, -5.0, -4.870685229852478, -4.9237250560673065, -5.0, -4.93686710051848, 5.0];168.90593499992974;17.004246200085618
[2.705119632000014, 0.5974689999999998];True;[-2.143961123704188, -3.724309456975068, -2.9716157010128885, -5.0, -5.0, -5.0, -5.0, -4.062646126511201, -4.060447726821076, -5.0];171.26364799996372;17.004246200085618
