eval_id;objectives;objectives_maxspace;cv;is_feasible;variables;evaluation_time;algorithm_time;workdir
221;[3.035976552000011, -2.4999999999982903];[-3.035976552000011, 2.4999999999982903];0.0;True;[-4.962066623696409, -5.0, -5.0, 3.5242541862183394, 1.948000173303905, -5.0, -5.0, 0.01639843416107123, -2.1721039154265704, -5.0];161.6887018999987;17.675016699999105;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_689234
222;[2.5315200000000093, -2.47531935];[-2.5315200000000093, 2.47531935];0.0;True;[-5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -4.9999993395752735, -5.0, -5.0];164.9512456000084;17.675016699999105;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_117665
223;[2.5315200000000093, -2.47531935];[-2.5315200000000093, 2.47531935];0.0;True;[-5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -4.999998502698568, -5.0, -5.0];163.60069510000176;17.675016699999105;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_721853
224;[2.5315200000000093, -2.47531935];[-2.5315200000000093, 2.47531935];0.0;True;[-5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -4.999997488610483, -5.0, -5.0];164.84419240000716;17.675016699999105;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_352567
225;[2.5315200000000093, -2.47531935];[-2.5315200000000093, 2.47531935];0.0;True;[-5.0, -5.0, -5.0, -5.0, -5.0, -4.999999392492901, -5.0, -4.999997592964948, -5.0, -5.0];164.16227489999437;17.675016699999105;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_990256
226;[3.2112871200000033, -2.4999999999976765];[-3.2112871200000033, 2.4999999999976765];0.0;True;[5.0, -0.1656251009488594, -3.18845863966884, -3.19164683437624, -2.1626958710530375, -3.090790039646599, 2.4688058971669005, -5.0, -4.19888415170972, -5.0];165.92789760000596;18.90971459999855;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_293241
227;[2.5468069680000123, -2.46056816];[-2.5468069680000123, 2.46056816];0.0;True;[-5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -4.999943486546781, -5.0, -4.292309682182803];162.5634951999964;18.90971459999855;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_435983
228;[2.593874664000004, -2.499999999790153];[-2.593874664000004, 2.499999999790153];0.0;True;[-5.0, -4.0856908808485155, -5.0, -5.0, -5.0, -4.967872687681176, -4.8136192637355855, -4.9778066073279295, -5.0, -3.2682251757593934];164.245611499995;18.90971459999855;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_69694
229;[2.541273912, -2.2857429];[-2.541273912, 2.2857429];0.0;True;[-5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -4.999981122848026, -4.973254769294184, -4.976600449102029, -4.598586532693403];165.7969000000012;18.90971459999855;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_544128
230;[2.5390722240000025, -2.48960514];[-2.5390722240000025, 2.48960514];0.0;True;[-5.0, -5.0, -4.961339279577936, -5.0, -4.697842467545046, -5.0, -4.991409477328497, -4.999774151994342, -5.0, -5.0];164.05521560000489;18.90971459999855;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_237374
231;[3.175306704000014, -2.499999999999506];[-3.175306704000014, 2.499999999999506];0.0;True;[-3.429827437095027, -5.0, -2.568007759030952, -5.0, -5.0, -5.0, 5.0, -5.0, 0.8027669384651226, 5.0];159.84556630000588;18.8635132000054;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_531444
232;[2.5315200000000093, -2.47531935];[-2.5315200000000093, 2.47531935];0.0;True;[-5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -4.9999993395752735, -5.0, -5.0];164.7662519000005;18.8635132000054;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_173263
233;[2.5315200000000093, -2.47531935];[-2.5315200000000093, 2.47531935];0.0;True;[-5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -4.999998502698568, -5.0, -5.0];166.4044758000091;18.8635132000054;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_274915
234;[2.5315200000000093, -2.47531935];[-2.5315200000000093, 2.47531935];0.0;True;[-5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -4.999997488610483, -5.0, -5.0];165.62691980000818;18.8635132000054;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_695141
235;[2.5315200000000093, -2.47531935];[-2.5315200000000093, 2.47531935];0.0;True;[-5.0, -5.0, -5.0, -5.0, -5.0, -4.999999392492901, -5.0, -4.999997592964948, -5.0, -5.0];165.483942699997;18.8635132000054;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_333575
236;[2.5315200000000093, -2.47531935];[-2.5315200000000093, 2.47531935];0.0;True;[-5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -4.9999993395752735, -5.0, -5.0];168.50745879999886;19.90180639999744;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_66444
237;[2.5315200000000093, -2.47531935];[-2.5315200000000093, 2.47531935];0.0;True;[-5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -4.999998502698568, -5.0, -5.0];174.42915650000214;19.90180639999744;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_424571
238;[2.5315200000000093, -2.47531935];[-2.5315200000000093, 2.47531935];0.0;True;[-5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -4.999997488610483, -5.0, -5.0];175.8596688999969;19.90180639999744;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_156849
239;[2.5315200000000093, -2.47531935];[-2.5315200000000093, 2.47531935];0.0;True;[-5.0, -5.0, -5.0, -5.0, -5.0, -4.999999392492901, -5.0, -4.999997592964948, -5.0, -5.0];164.1778680999996;19.90180639999744;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_752844
240;[2.5315200000000093, -2.47531935];[-2.5315200000000093, 2.47531935];0.0;True;[-5.0, -5.0, -5.0, -5.0, -5.0, -4.99999721912756, -5.0, -4.999997592964948, -5.0, -5.0];171.24326180000207;19.90180639999744;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_456213
241;[2.5315200000000093, -2.47531935];[-2.5315200000000093, 2.47531935];0.0;True;[-5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -4.9999993395752735, -5.0, -5.0];162.18396249999932;19.764567500009434;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_785867
242;[2.5315200000000093, -2.47531935];[-2.5315200000000093, 2.47531935];0.0;True;[-5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -4.999998502698568, -5.0, -5.0];163.79143699999258;19.764567500009434;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_334603
243;[2.5315200000000093, -2.47531935];[-2.5315200000000093, 2.47531935];0.0;True;[-5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -4.999997488610483, -5.0, -5.0];164.8869696000038;19.764567500009434;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_16803
244;[2.5315200000000093, -2.47531935];[-2.5315200000000093, 2.47531935];0.0;True;[-5.0, -5.0, -5.0, -5.0, -5.0, -4.999999392492901, -5.0, -4.999997592964948, -5.0, -5.0];164.6391294000059;19.764567500009434;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_12746
245;[2.5315200000000093, -2.47531935];[-2.5315200000000093, 2.47531935];0.0;True;[-5.0, -5.0, -5.0, -5.0, -5.0, -4.99999721912756, -5.0, -4.999997592964948, -5.0, -5.0];163.86887419999402;19.764567500009434;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_62071
246;[2.6354181600000137, -2.494729562];[-2.6354181600000137, 2.494729562];0.0;True;[-5.0, -5.0, -2.4832423116189863, -5.0, -4.902882348296956, -5.0, -2.8546506185932667, -4.996501627434461, -4.952615505453521, -5.0];163.8191882999963;19.06227239999862;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_652595
247;[2.572353288000012, -2.47186916];[-2.572353288000012, 2.47186916];0.0;True;[-4.9999669247736565, -5.0, -4.942150385008867, -5.0, -4.698683585834729, -5.0, -4.991215031004658, -4.972482092302338, -3.5050587706176737, -5.0];163.69379710000067;19.06227239999862;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_124887
248;[2.663085816000013, -0.957306];[-2.663085816000013, 0.957306];0.0;True;[-4.999437744237874, -5.0, 0.6477357065700229, -5.0, -4.699003325366359, -5.0, -4.999853432796773, -4.972482092302338, -4.88596617544232, -5.0];159.95543769998767;19.06227239999862;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_437467
249;[2.708419896, -1.9030337];[-2.708419896, 1.9030337];0.0;True;[-4.999401046455875, -5.0, 0.6265596566594889, -5.0, -3.966495759044043, -4.999835354691745, -4.991215031004658, -4.974700898523134, -3.5050587706176737, -5.0];166.2249279000098;19.06227239999862;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_56104
250;[2.7488419200000087, -2.44390993];[-2.7488419200000087, 2.44390993];0.0;True;[-4.9647538023071265, -5.0, 4.456634576227552, -4.939163606699982, -4.561446036331609, -5.0, -5.0, -4.999944555463725, -5.0, -4.930122132995041];178.10680540000612;19.06227239999862;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_611993
251;[2.9276812800000105, 2.4130900000000004];[-2.9276812800000105, -2.4130900000000004];0.0;True;[-5.0, -5.0, 0.017173068498413713, -3.7486688420081684, -3.247279698890017, -5.0, -2.6472659858140886, 1.0705515564252472, -3.103708867479944, -5.0];165.57584349998797;20.467522200007807;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_692711
252;[2.5315200000000093, -2.47531935];[-2.5315200000000093, 2.47531935];0.0;True;[-5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -4.9999993395752735, -5.0, -5.0];171.1468826999917;20.467522200007807;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_943402
253;[2.5315200000000093, -2.47531935];[-2.5315200000000093, 2.47531935];0.0;True;[-5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -4.999998502698568, -5.0, -5.0];174.23526560000028;20.467522200007807;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_799138
254;[2.5315200000000093, -2.47531935];[-2.5315200000000093, 2.47531935];0.0;True;[-5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -4.999997488610483, -5.0, -5.0];179.1896318000072;20.467522200007807;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_354898
255;[2.5315200000000093, -2.47531935];[-2.5315200000000093, 2.47531935];0.0;True;[-5.0, -5.0, -5.0, -5.0, -5.0, -4.999999392492901, -5.0, -4.999997592964948, -5.0, -5.0];168.36140129998967;20.467522200007807;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_704477
256;[2.834002512, -2.499999999857133];[-2.834002512, 2.499999999857133];0.0;True;[-4.996288126528034, 1.1443874623548353, -4.162550991952954, -4.22468141909867, -5.0, -4.999897765577769, -4.997298101636786, -4.946198461811237, 1.1863474745443607, -5.0];164.6311873000086;20.324435600006836;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_602960
257;[2.932062408000008, -2.499999999978299];[-2.932062408000008, 2.499999999978299];0.0;True;[-4.999401046455875, 1.07865981845573, 0.6265596566594889, -5.0, -4.699003325366359, -5.0, -4.991215031004658, -4.972482092302338, 1.500510715311874, -5.0];170.04775350001;20.324435600006836;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_962107
258;[3.1079175120000135, -1.8791559];[-3.1079175120000135, 1.8791559];0.0;True;[-3.0742831939917354, 1.2059540832328004, 0.7809854830666456, -4.332708823122451, -1.6150251639701194, -4.9279280470589795, -3.062426344126016, -4.906035007000999, 1.5970859118854204, -4.9805453589268875];164.62339470000006;20.324435600006836;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_918122
259;[2.8612599840000112, -2.498818759];[-2.8612599840000112, 2.498818759];0.0;True;[-4.9729609308178695, 1.3851572414903153, -4.460407516974183, -4.9379513026782345, -5.0, -5.0, -3.18112383504555, -4.999997592964948, 1.3961420107482585, -4.963123436019393];160.21811970000272;20.324435600006836;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_465019
260;[2.9735141040000137, -2.4999999999843476];[-2.9735141040000137, 2.4999999999843476];0.0;True;[-2.9967634558844054, 1.19555272954325, 0.6200308330803654, -4.999763709082312, -4.699003325366359, -5.0, -4.991215031004658, -4.958402185377755, 1.2922547398261965, -5.0];167.3021893999976;20.324435600006836;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_287312
261;[2.563942248000009, -2.0095575];[-2.563942248000009, 2.0095575];0.0;True;[-4.999996185087335, -5.0, -5.0, -5.0, -4.066703014117168, -4.881589505791803, -5.0, -4.999997592964948, -4.550670674560324, -5.0];178.50736730000062;20.820523300004425;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_806331
262;[2.6471344320000005, -2.4999999999972786];[-2.6471344320000005, 2.4999999999972786];0.0;True;[-5.0, -5.0, -5.0, -5.0, -5.0, 0.35251609374468273, -5.0, -5.0, -5.0, -5.0];172.01493990000745;20.820523300004425;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_606195
263;[2.615984640000013, -2.05597];[-2.615984640000013, 2.05597];0.0;True;[-5.0, -5.0, -5.0, -5.0, -1.0895942219458252, -5.0, -5.0, -5.0, -5.0, -5.0];175.95668440000736;20.820523300004425;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_626460
264;[2.6266140000000133, -1.8723645];[-2.6266140000000133, 1.8723645];0.0;True;[-5.0, -5.0, -5.0, -5.0, -0.5974980799055656, -5.0, -5.0, -5.0, -5.0, -5.0];177.01549229999364;20.820523300004425;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_161758
265;[2.724217272000007, -2.499999999998746];[-2.724217272000007, 2.499999999998746];0.0;True;[-4.953804041464313, -5.0, -5.0, -5.0, -5.0, 1.0677707937930805, -5.0, -2.192792770664074, -5.0, -5.0];162.77160079999885;20.820523300004425;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_201271
266;[2.816050320000013, -2.499999999997862];[-2.816050320000013, 2.499999999997862];0.0;True;[-5.0, -2.7450687005018812, -5.0, -4.897612535753608, -4.834066986597325, -4.923871632548453, 5.0, -4.426672821229015, -5.0, -5.0];163.94112139999925;21.31742399999348;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_411204
267;[2.756047032000011, -0.9187449999999999];[-2.756047032000011, 0.9187449999999999];0.0;True;[-4.9998315843023695, -5.0, -4.989475512539264, -5.0, -5.0, 1.0561007720458093, -4.9912962263410785, -2.1654091506492597, -3.530641759687743, -4.984691597588835];164.01779499999247;21.31742399999348;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_493045
268;[2.745860040000006, -2.4999999999965112];[-2.745860040000006, 2.4999999999965112];0.0;True;[-4.939439333313171, -5.0, -4.899572538504538, -5.0, -5.0, 1.091312792578508, -4.9915523904804475, -2.1228874564654054, -4.235526930977512, -4.979188733473728];163.96601380000357;21.31742399999348;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_48008
269;[2.7833943600000106, -1.107134];[-2.7833943600000106, 1.107134];0.0;True;[-2.2646348970053136, -4.1002429538553, -5.0, -5.0, -4.984676991352424, 1.3244653956973007, -4.835405559502339, -4.950259634891004, -3.528397162669901, -5.0];162.56620349999866;21.31742399999348;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_776611
270;[3.075754464000005, 6.516284000000001];[-3.075754464000005, -6.516284000000001];0.0;True;[2.0087634830869083, -4.726228101852747, 1.5944822262501503, -5.0, -0.9519622859898069, -1.0827486143532141, -4.917796129855531, -2.0221040850583165, -4.7063684564247055, -5.0];163.67508409998845;21.31742399999348;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_849131
271;[2.7595656720000026, -2.4999999999982165];[-2.7595656720000026, 2.4999999999982165];0.0;True;[-4.3655316637838855, -4.928752066590352, -5.0, -4.196559991980765, -3.2314431362682523, -0.00608421012884186, -5.0, -5.0, -2.713944494968411, -5.0];162.50076270000136;19.58083790000819;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_744540
272;[2.820439224000007, -2.4999999999953393];[-2.820439224000007, 2.4999999999953393];0.0;True;[-5.0, -4.4231089958541085, -5.0, -5.0, -0.5253494523153455, 0.7507984750221066, -2.4264530013477286, -5.0, -5.0, -5.0];164.35618350000004;19.58083790000819;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_718580
273;[3.037635432000002, -2.499999999997468];[-3.037635432000002, 2.499999999997468];0.0;True;[-2.3165785555339955, -4.099926433334048, 0.6411930402617516, -4.9748821251644, -1.6633710288116434, 1.2552924084254595, -4.813550963135103, -2.091865827536804, -3.5440381676207138, -4.961001232840154];162.84717290000117;19.58083790000819;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_189836
274;[3.043473480000003, -1.8262861];[-3.043473480000003, 1.8262861];0.0;True;[-2.3237030168770776, -4.099926433334048, 0.7295120211926616, -4.962566460835243, -1.6633710288116434, 1.2552924084254595, -4.813550963135103, -1.9232022519890868, -3.53564151526974, -4.9613114634587125];164.0645366000099;19.58083790000819;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_869350
275;[3.0533479200000047, -2.4999999999985896];[-3.0533479200000047, 2.4999999999985896];0.0;True;[-2.3718001724992144, -5.0, 0.7295361766433652, -5.0, -1.6989031551217249, 1.3105788278245765, -4.9912962263410785, -2.1320263312534236, -3.530641759687743, -3.156729777578352];162.8459245999984;19.58083790000819;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_556845
276;[2.8584113760000003, -2.4781132];[-2.8584113760000003, 2.4781132];0.0;True;[-5.0, -5.0, 0.13527162804506787, 0.007019075429074206, -4.677166819942174, -4.808026523019891, -4.513955247206331, -1.5635242993558296, -4.44576186494843, -5.0];171.62388650000503;20.744071499997517;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_759315
277;[2.729609280000003, -2.498910966];[-2.729609280000003, 2.498910966];0.0;True;[-5.0, -4.316182389863026, -1.4418441953608734, -5.0, -1.2916389245051638, -5.0, -5.0, -5.0, -3.779518738743679, -5.0];177.24843199999304;20.744071499997517;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_138148
278;[2.8198532160000065, -2.499999999958222];[-2.8198532160000065, 2.499999999958222];0.0;True;[-2.3169782135902723, -5.0, 0.6265596566594889, -5.0, -1.6527666719825107, -5.0, -4.804172819974889, -4.972482092302338, -3.5314016986047005, -5.0];199.5977947000065;20.744071499997517;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_40978
279;[2.689701984000009, -1.265852];[-2.689701984000009, 1.265852];0.0;True;[-5.0, -3.9504557136882186, -5.0, -5.0, -1.0084196182755263, -5.0, -5.0, -5.0, -2.7178938547104208, -5.0];174.11744349999935;20.744071499997517;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_460999
280;[2.777210496000007, -2.2091605];[-2.777210496000007, 2.2091605];0.0;True;[-4.943263663978786, -5.0, 4.589960143541374, -4.967291390710364, -5.0, -4.923021461424178, -4.979206248671644, -4.9218051297601395, -3.530641759687743, -4.950146897691307];187.2993437999976;20.744071499997517;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_589928
281;[2.9353821120000068, -2.48807762];[-2.9353821120000068, 2.48807762];0.0;True;[-5.0, -5.0, -5.0, 4.527974807837268, 1.8330227265309764, -5.0, -5.0, -5.0, -2.663677302907672, -5.0];166.90382919998956;20.772790699993493;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_310031
282;[2.722001976000005, -2.3200293];[-2.722001976000005, 2.3200293];0.0;True;[-4.925919746093301, -5.0, -5.0, -5.0, -5.0, -4.997456069968296, -4.929589886581466, -4.999973384402434, 1.411545229869108, -2.739997832361528];163.55896860000212;20.772790699993493;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_681905
283;[2.9655918720000036, -2.1442826];[-2.9655918720000036, 2.1442826];0.0;True;[-2.439413604793621, -5.0, -3.5846285624749514, -1.33923027238826, -4.955529125984532, 0.5782568699918649, -5.0, -3.948923640369508, -0.49168403006336003, -3.722915338460193];163.55607820001023;20.772790699993493;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_732887
284;[3.06482248800001, -2.499999999764174];[-3.06482248800001, 2.499999999764174];0.0;True;[-4.907492920324181, -4.835366751502164, -5.0, 1.7367183267971429, -5.0, 3.3956189761187066, -4.988933944680375, 4.110895668296193, -5.0, -4.821536262149091];165.5781149000104;20.772790699993493;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_895632
285;[3.0893955120000065, -2.4999999999989773];[-3.0893955120000065, 2.4999999999989773];0.0;True;[-3.0183473761336908, -4.9815872239358185, -4.952025967031732, -4.934637229206893, 1.7961236294667788, 2.9070156992581175, -4.9845372556125085, -4.634222410434994, 1.4134115989155251, -2.783566535766062];158.53032400000666;20.772790699993493;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_105091
286;[2.6163233280000058, -2.47272504];[-2.6163233280000058, 2.47272504];0.0;True;[-5.0, -5.0, -3.567762890250028, -5.0, -5.0, -5.0, -2.506162979682189, -5.0, -5.0, -5.0];163.01300520000223;21.246533899990027;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_8853
287;[2.944320624000005, -2.499999999958694];[-2.944320624000005, 2.499999999958694];0.0;True;[-4.9060896348615906, -5.0, -5.0, -5.0, -5.0, 2.7820659103878373, -3.1938397388361057, 4.306058989837858, -4.8770585333809295, -5.0];161.69107509999594;21.246533899990027;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_809220
288;[2.5799035680000024, -2.4999999999405387];[-2.5799035680000024, 2.4999999999405387];0.0;True;[-4.999401046455875, -5.0, -4.583895444944833, -5.0, -4.699003325366359, -5.0, -4.999981297741103, -4.972656310428352, -3.5050587706176737, -5.0];161.0638966999977;21.246533899990027;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_653291
289;[2.533304592000005, -2.43471541];[-2.533304592000005, 2.43471541];0.0;True;[-5.0, -5.0, -5.0, -5.0, -4.917429339532269, -5.0, -5.0, -4.999946205777609, -5.0, -5.0];163.77633730000525;21.246533899990027;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_535976
290;[2.5316223840000096, -2.2638493];[-2.5316223840000096, 2.2638493];0.0;True;[-5.0, -5.0, -5.0, -5.0, -4.995425495595395, -5.0, -4.99982627740496, -4.999997592964948, -5.0, -5.0];163.5196653000021;21.246533899990027;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_818591
291;[2.853597384000012, -2.4999999999978697];[-2.853597384000012, 2.4999999999978697];0.0;True;[-5.0, -5.0, -0.22554305544446507, -5.0, -1.1754181616847288, -5.0, -5.0, -4.928962304668598, -2.882626500955146, -0.8764591450577672];164.37966340000276;21.778294200004893;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_325565
292;[2.718569088, -1.8888623];[-2.718569088, 1.8888623];0.0;True;[-4.460533650392544, -2.8814323190632, -5.0, -5.0, -5.0, -5.0, -5.0, 0.5267788483865914, -4.525100176273881, -5.0];167.80319910000253;21.778294200004893;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_15875
293;[3.099218976000004, -2.4999999999991407];[-3.099218976000004, 2.4999999999991407];0.0;True;[-4.951270624673404, -4.099926433334048, 0.7295120211926616, -1.933227772560699, -1.6554845552401707, 1.255519770347071, -4.816165041951388, -2.133916480705504, -2.84867037841422, -3.2640218916564887];161.5687248000031;21.778294200004893;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_178680
294;[2.9677704480000067, -2.499999999993134];[-2.9677704480000067, 2.499999999993134];0.0;True;[-4.976499940205985, -4.554096508126872, -5.0, 1.1328621811905606, -4.902870956690027, -5.0, -3.118867199966397, 4.4231282447900035, -5.0, -2.806887311496195];166.49123700000928;21.778294200004893;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_319941
295;[2.7740011680000007, -2.4999999999985265];[-2.7740011680000007, 2.4999999999985265];0.0;True;[-2.9958949117157263, -4.888456911494518, -5.0, -5.0, -5.0, -4.90548026397697, -5.0, 4.002584826330276, -5.0, -4.98677692898021];161.30896340000618;21.778294200004893;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_634688
296;[2.588550912000012, -2.48867894];[-2.588550912000012, 2.48867894];0.0;True;[-5.0, -5.0, -4.555254581749523, -5.0, -4.986840157694069, -4.798830848616335, -3.0199253199916916, -4.998818755237396, -5.0, -5.0];166.43920710000384;23.15242880000733;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_721792
297;[2.732221152000003, -2.4999999999667004];[-2.732221152000003, 2.4999999999667004];0.0;True;[-3.904761891650873, -1.301088986555801, -4.979713132580266, -0.980054854079178, -5.0, -4.819621611130872, -4.967735661702346, -4.789847456272878, -5.0, -4.965486445839379];174.61135680000007;23.15242880000733;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_544872
298;[2.6637884640000054, -2.4999999999675486];[-2.6637884640000054, 2.4999999999675486];0.0;True;[-5.0, -5.0, -4.8375084811198805, -5.0, -5.0, 0.8300967255486693, -5.0, -5.0, -4.869055463414115, -5.0];166.52191900000616;23.15242880000733;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_492078
